fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,Local corners +5.5,CORNERS_HOME OVER.5.5,CORNERS_HOME:OVER_5_5,49.2%,0.492400,2.03,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,65.24,65.238000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,William Hill,Betano,Goles +3.5,TOTALS OVER.3.5,TOTALS:OVER_3_5,48.9%,0.488700,2.05,12.00,4.86,4.864900,9.95,5.86,3.30,0.61,0.612700,1.25,1.61,EV positivo,EV positivo Betano,Equilibrado,1,83.68,83.677000,Cuota API muy superior a la cuota justa: revisar manualmente antes de apostar,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,Betano,Tarjetas total -5.5,CARDS_TOTALS UNDER.5.5,CARDS_TOTALS:UNDER_5_5,48.7%,0.486600,2.06,,,,,,1.75,-0.15,-0.148500,-0.30,0.85,Sin cuota/EV,EV negativo Betano,Solo modelo,3,62.29,62.286000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,SHOTS_TOTAL UNDER.24.5,SHOTS_TOTAL UNDER.24.5,SHOTS_TOTAL:UNDER_24_5,48.3%,0.483400,2.07,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,51.34,51.336000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,Betano,Local goles +1.5,TEAM_TOTAL_HOME OVER.1.5,TEAM_TOTAL_HOME:OVER_1_5,48.1%,0.481300,2.08,,,,,,2.07,-0.00,-0.003700,-0.01,1.00,Sin cuota/EV,EV negativo Betano,Solo modelo,4,72.08,72.075000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,William Hill,Betano,1T -1.5,FIRST_HALF_TOTALS UNDER.1.5,FIRST_HALF_TOTALS:UNDER_1_5,47.8%,0.477900,2.09,1.40,-0.33,-0.331000,-0.69,0.67,1.40,-0.33,-0.330900,-0.69,0.67,EV negativo,EV negativo Betano,Evitar,5,50.54,50.536000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,Betano,Corners total -8.5,CORNERS_TOTALS UNDER.8.5,CORNERS_TOTALS:UNDER_8_5,47.2%,0.472200,2.12,,,,,,2.25,0.06,0.062500,0.13,1.06,Sin cuota/EV,EV positivo Betano,Solo modelo,6,86.22,86.223000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,William Hill,Betano,Gana visita,1X2 AWAY,1X2:AWAY,46.9%,0.468800,2.13,4.00,0.88,0.875000,1.87,1.88,3.40,0.59,0.593900,1.27,1.59,EV positivo,EV positivo Betano,Equilibrado,7,103.13,103.129000,Cuota API muy superior a la cuota justa: revisar manualmente antes de apostar,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,Visita tarjetas +3.5,CARDS_AWAY OVER.3.5,CARDS_AWAY:OVER_3_5,46.3%,0.463400,2.16,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,49.34,49.337000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,Visita corners +3.5,CORNERS_AWAY OVER.3.5,CORNERS_AWAY:OVER_3_5,40.9%,0.408600,2.45,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,56.86,56.859000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,Visita goles -1.5,TEAM_TOTAL_AWAY UNDER.1.5,TEAM_TOTAL_AWAY:UNDER_1_5,40.6%,0.406300,2.46,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,56.63,56.627000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,Betano,DNB local,DRAW_NO_BET HOME,DRAW_NO_BET:HOME,40.3%,0.402800,2.48,,,,,,1.53,-0.38,-0.383700,-0.95,0.62,Sin cuota/EV,EV negativo Betano,Solo modelo,9,87.14,87.141000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,Betano,Corners total +9.5,CORNERS_TOTALS OVER.9.5,CORNERS_TOTALS:OVER_9_5,39.6%,0.396100,2.52,,,,,,2.00,-0.21,-0.207800,-0.52,0.79,Sin cuota/EV,EV negativo Betano,Solo modelo,6,74.29,74.288000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,Local tarjetas +2.5,CARDS_HOME OVER.2.5,CARDS_HOME:OVER_2_5,39.1%,0.390700,2.56,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,42.07,42.066000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,SHOTS_ON_TARGET_TOTAL UNDER.8.5,SHOTS_ON_TARGET_TOTAL UNDER.8.5,SHOTS_ON_TARGET_TOTAL:UNDER_8_5,37.7%,0.376600,2.65,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,40.66,40.658000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
